condition,episode_index,step,previous_hold_depth,target_correction_l2,target_vs_stale_target_l2
low_discrepancy_linear,7,115,1,0.4712425011183575,0.4712425011183575
low_discrepancy_linear,7,118,2,0.04785441405775092,0.04785441405775092
low_discrepancy_linear,7,120,1,0.8973580808347513,0.8973580808347513
low_discrepancy_linear,7,123,2,0.0,0.0
low_discrepancy_linear,7,125,1,0.229262072344709,0.229262072344709
low_discrepancy_linear,7,128,2,0.37852424671332613,0.37852424671332613
low_discrepancy_linear,7,130,1,0.15242866150927195,0.15242866150927195
low_discrepancy_linear,7,133,2,0.04565354443421328,0.04565354443421328
low_discrepancy_linear,7,135,1,1.499477868224155,1.499477868224155
low_discrepancy_linear,7,138,2,1.849426154532367,1.849426154532367
low_discrepancy_linear,7,140,1,0.1616186473013288,0.1616186473013288
low_discrepancy_linear,7,143,2,1.6731840573529808,1.6731840573529808
low_discrepancy_linear,7,145,1,0.030454458039030557,0.030454458039030557
low_discrepancy_linear,7,148,2,0.2693944677748604,0.2693944677748604
low_discrepancy_linear,7,150,1,0.012941176400465132,0.012941176400465132
low_discrepancy_linear,7,153,2,0.17468333121692364,0.17468333121692364
low_discrepancy_linear,7,155,1,0.2113557839860065,0.2113557839860065
low_discrepancy_linear,7,158,2,0.0,0.0
low_discrepancy_linear,7,160,1,0.2099307008186921,0.2099307008186921
low_discrepancy_linear,7,163,2,1.5683444517222835,1.5683444517222835
low_discrepancy_linear,7,165,1,0.4564363517483633,0.4564363517483633
low_discrepancy_linear,7,168,2,0.5131403273055577,0.5131403273055577
low_discrepancy_linear,7,170,1,0.3708350187559951,0.3708350187559951
low_discrepancy_linear,7,173,2,1.3335121547385427,1.3335121547385427
low_discrepancy_linear,7,175,1,0.13309361988156218,0.13309361988156218
low_discrepancy_linear,7,178,2,1.5262531435957747,1.5262531435957747
low_discrepancy_linear,7,180,1,0.7971407885707464,0.7971407885707464
low_discrepancy_linear,7,183,2,0.4177981854624305,0.4177981854624305
low_discrepancy_linear,7,185,1,0.2831052718200928,0.2831052718200928
low_discrepancy_linear,7,188,2,0.0,0.0
low_discrepancy_linear,7,190,1,0.5628959793864897,0.5628959793864897
low_discrepancy_linear,7,193,2,0.34185019416849255,0.34185019416849255
low_discrepancy_linear,7,195,1,1.5261507839766777,1.5261507839766777
low_discrepancy_linear,7,198,2,1.1693661515763423,1.1693661515763423
low_discrepancy_linear,7,200,1,0.06997478714981732,0.06997478714981732
low_discrepancy_linear,7,203,2,0.3531664019895767,0.3531664019895767
low_discrepancy_linear,7,205,1,0.11323816700021379,0.11323816700021379
low_discrepancy_linear,7,208,2,0.6749760239569956,0.6749760239569956
low_discrepancy_linear,7,210,1,1.1130369182520308,1.1130369182520308
low_discrepancy_linear,7,213,2,0.29807368384684774,0.29807368384684774
low_discrepancy_linear,7,215,1,1.09338959250073,1.09338959250073
low_discrepancy_linear,7,218,2,0.2811000605109279,0.2811000605109279
low_discrepancy_linear,8,3,2,0.023543642621386897,0.023543642621386897
low_discrepancy_linear,8,5,1,0.16632190052092827,0.16632190052092827
low_discrepancy_linear,8,8,2,0.4239322617902938,0.4239322617902938
low_discrepancy_linear,8,10,1,0.3756273803306376,0.3756273803306376
low_discrepancy_linear,8,13,2,0.440481180318319,0.440481180318319
low_discrepancy_linear,8,15,1,0.40141763607665487,0.40141763607665487
low_discrepancy_linear,8,18,2,0.1566368276703675,0.1566368276703675
low_discrepancy_linear,8,20,1,0.14354829813543246,0.14354829813543246
low_discrepancy_linear,8,23,2,0.16577836349150546,0.16577836349150546
low_discrepancy_linear,8,25,1,0.36283752057222896,0.36283752057222896
low_discrepancy_linear,8,28,2,0.7196683344362352,0.7196683344362352
low_discrepancy_linear,8,30,1,0.11727014862389189,0.11727014862389189
low_discrepancy_linear,8,33,2,0.5397084487159313,0.5397084487159313
low_discrepancy_linear,8,35,1,0.33037683768740456,0.33037683768740456
low_discrepancy_linear,8,38,2,0.33309426420683497,0.33309426420683497
low_discrepancy_linear,8,40,1,0.2897159063504307,0.2897159063504307
low_discrepancy_linear,8,43,2,0.4951872727510547,0.4951872727510547
low_discrepancy_linear,8,45,1,0.11067905620971957,0.11067905620971957
low_discrepancy_linear,8,48,2,0.18796239039598336,0.18796239039598336
low_discrepancy_linear,8,50,1,0.40376691014754235,0.40376691014754235
low_discrepancy_linear,8,53,2,0.48149220470297827,0.48149220470297827
low_discrepancy_linear,8,55,1,0.1607137332103195,0.1607137332103195
low_discrepancy_linear,8,58,2,0.3259021460038005,0.3259021460038005
low_discrepancy_linear,8,60,1,0.2490939650558098,0.2490939650558098
low_discrepancy_linear,8,63,2,0.4917039051447909,0.4917039051447909
low_discrepancy_linear,8,65,1,0.20603971936455212,0.20603971936455212
low_discrepancy_linear,8,68,2,0.3075439375701915,0.3075439375701915
low_discrepancy_linear,8,70,1,0.25035560711663585,0.25035560711663585
low_discrepancy_linear,8,73,2,0.3535708823790462,0.3535708823790462
low_discrepancy_linear,8,75,1,0.0654318477994398,0.0654318477994398
low_discrepancy_linear,8,78,2,0.20736053070917015,0.20736053070917015
low_discrepancy_linear,8,80,1,0.5948164331678517,0.5948164331678517
low_discrepancy_linear,8,83,2,0.7912337952304034,0.7912337952304034
low_discrepancy_linear,8,85,1,0.46579411568991347,0.46579411568991347
low_discrepancy_linear,8,88,2,0.4767357130419162,0.4767357130419162
low_discrepancy_linear,8,90,1,0.25892895155871437,0.25892895155871437
low_discrepancy_linear,8,93,2,0.504747318098491,0.504747318098491
low_discrepancy_linear,9,3,2,0.14402638554834596,0.14402638554834596
low_discrepancy_linear,9,5,1,0.0,0.0
low_discrepancy_linear,9,8,2,0.6052787264596149,0.6052787264596149
low_discrepancy_linear,9,10,1,0.19445013577806033,0.19445013577806033
low_discrepancy_linear,9,13,2,0.38573827079008777,0.38573827079008777
low_discrepancy_linear,9,15,1,0.041680647562141376,0.041680647562141376
low_discrepancy_linear,9,18,2,0.17210319607031951,0.17210319607031951
low_discrepancy_linear,9,20,1,0.029450992248257223,0.029450992248257223
low_discrepancy_linear,9,23,2,0.34364980365812164,0.34364980365812164
low_discrepancy_linear,9,25,1,0.3947341121576102,0.3947341121576102
low_discrepancy_linear,9,28,2,0.3564886020536537,0.3564886020536537
low_discrepancy_linear,9,30,1,0.6430288541141962,0.6430288541141962
low_discrepancy_linear,9,33,2,0.05437768337647853,0.05437768337647853
low_discrepancy_linear,9,35,1,0.47012725520671383,0.47012725520671383
low_discrepancy_linear,9,38,2,0.4787828273919716,0.4787828273919716
low_discrepancy_linear,9,40,1,0.530311175278952,0.530311175278952
low_discrepancy_linear,9,43,2,0.2705564549159433,0.2705564549159433
low_discrepancy_linear,9,45,1,0.21373224836374816,0.21373224836374816
low_discrepancy_linear,9,48,2,0.3971912528027603,0.3971912528027603
low_discrepancy_linear,9,50,1,0.21784650330807453,0.21784650330807453
low_discrepancy_linear,9,53,2,0.6536981456393809,0.6536981456393809
low_discrepancy_linear,9,55,1,0.10963559455980217,0.10963559455980217
low_discrepancy_linear,9,58,2,0.4703201836974037,0.4703201836974037
low_discrepancy_linear,9,60,1,0.3147518843723804,0.3147518843723804
low_discrepancy_linear,9,63,2,0.40960392253292316,0.40960392253292316
low_discrepancy_linear,9,65,1,0.08897275128245237,0.08897275128245237
low_discrepancy_linear,9,68,2,0.4249237513667757,0.4249237513667757
low_discrepancy_linear,9,70,1,0.47503011067316153,0.47503011067316153
low_discrepancy_linear,9,73,2,0.23454334293060228,0.23454334293060228
low_discrepancy_linear,9,75,1,0.21614435961739112,0.21614435961739112
low_discrepancy_linear,9,78,2,0.9259254300662194,0.9259254300662194
low_discrepancy_linear,9,80,1,0.3804332201876941,0.3804332201876941
low_discrepancy_linear,9,83,2,0.5548299791796448,0.5548299791796448
low_discrepancy_linear,9,85,1,0.2353988148170504,0.2353988148170504
low_discrepancy_linear,10,3,2,0.0,0.0
low_discrepancy_linear,10,5,1,0.13984627895787913,0.13984627895787913
low_discrepancy_linear,10,8,2,0.22904234083301475,0.22904234083301475
low_discrepancy_linear,10,10,1,0.13046484553595317,0.13046484553595317
low_discrepancy_linear,10,13,2,0.5296022585333915,0.5296022585333915
low_discrepancy_linear,10,15,1,0.3740415831669394,0.3740415831669394
low_discrepancy_linear,10,18,2,0.14711315698300653,0.14711315698300653
low_discrepancy_linear,10,20,1,0.1508746946965213,0.1508746946965213
low_discrepancy_linear,10,23,2,0.19354213296636247,0.19354213296636247
low_discrepancy_linear,10,25,1,0.10250000158945705,0.10250000158945705
low_discrepancy_linear,10,28,2,0.7187759781461237,0.7187759781461237
low_discrepancy_linear,10,30,1,0.23866441094785681,0.23866441094785681
low_discrepancy_linear,10,33,2,0.65769316366379,0.65769316366379
low_discrepancy_linear,10,35,1,0.1460398880093717,0.1460398880093717
low_discrepancy_linear,10,38,2,0.49186533116981,0.49186533116981
low_discrepancy_linear,10,40,1,0.21583690385931165,0.21583690385931165
low_discrepancy_linear,10,43,2,0.41314312328022934,0.41314312328022934
low_discrepancy_linear,10,45,1,0.1502623547132208,0.1502623547132208
low_discrepancy_linear,10,48,2,0.4319426032518785,0.4319426032518785
low_discrepancy_linear,10,50,1,0.439730508211599,0.439730508211599
low_discrepancy_linear,10,53,2,0.42002706633469705,0.42002706633469705
low_discrepancy_linear,10,55,1,0.14547922589257978,0.14547922589257978
low_discrepancy_linear,10,58,2,0.2647906395352917,0.2647906395352917
low_discrepancy_linear,10,60,1,0.2469243369546481,0.2469243369546481
low_discrepancy_linear,10,63,2,0.5055845595875923,0.5055845595875923
low_discrepancy_linear,10,65,1,0.11584853294982321,0.11584853294982321
low_discrepancy_linear,10,68,2,0.0,0.0
low_discrepancy_linear,10,70,1,0.2626480327024062,0.2626480327024062
low_discrepancy_linear,10,73,2,0.18210746463972693,0.18210746463972693
low_discrepancy_linear,10,75,1,0.48087412212155717,0.48087412212155717
low_discrepancy_linear,10,78,2,0.12323155288534157,0.12323155288534157
low_discrepancy_linear,10,80,1,0.9050083812341304,0.9050083812341304
low_discrepancy_linear,10,83,2,0.36763302121260705,0.36763302121260705
low_discrepancy_linear,10,85,1,0.2769945481951927,0.2769945481951927
low_discrepancy_linear,10,88,2,0.2991415825727315,0.2991415825727315
low_discrepancy_linear,10,90,1,0.1610092432389782,0.1610092432389782
low_discrepancy_linear,11,3,2,0.23987394873499618,0.23987394873499618
low_discrepancy_linear,11,5,1,0.21257312041692045,0.21257312041692045
low_discrepancy_linear,11,8,2,0.11162958675975265,0.11162958675975265
low_discrepancy_linear,11,10,1,0.2714515039207785,0.2714515039207785
low_discrepancy_linear,11,13,2,0.16423575494541878,0.16423575494541878
low_discrepancy_linear,11,15,1,0.05393624752632648,0.05393624752632648
low_discrepancy_linear,11,18,2,0.5439753740926443,0.5439753740926443
low_discrepancy_linear,11,20,1,0.0,0.0
low_discrepancy_linear,11,23,2,1.225690111610336,1.225690111610336
low_discrepancy_linear,11,25,1,0.44527239981506,0.44527239981506
low_discrepancy_linear,11,28,2,0.7330111810046248,0.7330111810046248
low_discrepancy_linear,11,30,1,0.05077057779354402,0.05077057779354402
low_discrepancy_linear,11,33,2,0.12236319174623327,0.12236319174623327
low_discrepancy_linear,11,35,1,0.44546912464400695,0.44546912464400695
low_discrepancy_linear,11,38,2,0.6605201855999637,0.6605201855999637
low_discrepancy_linear,11,40,1,0.37183430114546223,0.37183430114546223
low_discrepancy_linear,11,43,2,0.11208708504439914,0.11208708504439914
low_discrepancy_linear,11,45,1,0.10116842127205428,0.10116842127205428
low_discrepancy_linear,11,48,2,0.126309067698454,0.126309067698454
low_discrepancy_linear,11,50,1,0.6058085224206488,0.6058085224206488
low_discrepancy_linear,11,53,2,0.06592150224787559,0.06592150224787559
low_discrepancy_linear,11,55,1,0.22440104757824034,0.22440104757824034
low_discrepancy_linear,11,58,2,0.19959133342966986,0.19959133342966986
low_discrepancy_linear,11,60,1,0.2892563261733946,0.2892563261733946
low_discrepancy_linear,11,63,2,0.30599164391355904,0.30599164391355904
low_discrepancy_linear,11,65,1,0.6120517037704922,0.6120517037704922
low_discrepancy_linear,11,68,2,0.22978980045123484,0.22978980045123484
low_discrepancy_linear,11,70,1,0.44766990882077745,0.44766990882077745
low_discrepancy_linear,11,73,2,0.814257613325681,0.814257613325681
low_discrepancy_linear,11,75,1,0.23478998423713912,0.23478998423713912
low_discrepancy_linear,11,78,2,0.3120090610512791,0.3120090610512791
low_discrepancy_linear,11,80,1,0.3715433093054055,0.3715433093054055
low_discrepancy_linear,12,3,2,0.17169910919300513,0.17169910919300513
low_discrepancy_linear,12,5,1,0.0,0.0
low_discrepancy_linear,12,8,2,0.516918861077693,0.516918861077693
low_discrepancy_linear,12,10,1,0.45684650388750236,0.45684650388750236
low_discrepancy_linear,12,13,2,0.12929629548642282,0.12929629548642282
low_discrepancy_linear,12,15,1,0.1123966157353877,0.1123966157353877
low_discrepancy_linear,12,18,2,0.1109315778422259,0.1109315778422259
low_discrepancy_linear,12,20,1,0.13042574946327123,0.13042574946327123
low_discrepancy_linear,12,23,2,0.10682516974796143,0.10682516974796143
low_discrepancy_linear,12,25,1,0.8561069572353436,0.8561069572353436
low_discrepancy_linear,12,28,2,0.2248355437374129,0.2248355437374129
low_discrepancy_linear,12,30,1,0.27989245740504987,0.27989245740504987
low_discrepancy_linear,12,33,2,0.49291244934784495,0.49291244934784495
low_discrepancy_linear,12,35,1,0.28815048337486404,0.28815048337486404
low_discrepancy_linear,12,38,2,0.17153691324518086,0.17153691324518086
low_discrepancy_linear,12,40,1,0.29794612191193803,0.29794612191193803
low_discrepancy_linear,12,43,2,0.0776269963262186,0.0776269963262186
low_discrepancy_linear,12,45,1,0.0,0.0
low_discrepancy_linear,12,48,2,1.2163672761578992,1.2163672761578992
low_discrepancy_linear,12,50,1,0.6055210817757366,0.6055210817757366
low_discrepancy_linear,12,53,2,0.5798600620709197,0.5798600620709197
low_discrepancy_linear,12,55,1,0.22295381887511292,0.22295381887511292
low_discrepancy_linear,12,58,2,0.18959870615230137,0.18959870615230137
low_discrepancy_linear,12,60,1,0.06163693809658358,0.06163693809658358
low_discrepancy_linear,12,63,2,0.05550545320869151,0.05550545320869151
low_discrepancy_linear,12,65,1,0.162726893140681,0.162726893140681
low_discrepancy_linear,12,68,2,0.5437636200057487,0.5437636200057487
low_discrepancy_linear,12,70,1,0.2742595841676206,0.2742595841676206
low_discrepancy_linear,12,73,2,0.4671468097569249,0.4671468097569249
low_discrepancy_linear,12,75,1,0.08275089826066279,0.08275089826066279
low_discrepancy_linear,12,78,2,0.3720342391696819,0.3720342391696819
low_discrepancy_linear,12,80,1,0.7810053811568414,0.7810053811568414
low_discrepancy_linear,12,83,2,0.6947287183461542,0.6947287183461542
low_discrepancy_linear,12,85,1,0.36584883579920147,0.36584883579920147
low_discrepancy_linear,13,3,2,0.18407266936825947,0.18407266936825947
low_discrepancy_linear,13,5,1,0.0,0.0
low_discrepancy_linear,13,8,2,0.0,0.0
low_discrepancy_linear,13,10,1,0.0,0.0
low_discrepancy_linear,13,13,2,0.0,0.0
low_discrepancy_linear,13,15,1,0.621731355679298,0.621731355679298
low_discrepancy_linear,13,18,2,0.38191759319599383,0.38191759319599383
low_discrepancy_linear,13,20,1,0.09244454032544516,0.09244454032544516
low_discrepancy_linear,13,23,2,0.07405866960651963,0.07405866960651963
low_discrepancy_linear,13,25,1,0.13992978532626235,0.13992978532626235
low_discrepancy_linear,13,28,2,0.48087058427804175,0.48087058427804175
low_discrepancy_linear,13,30,1,0.23461475333041606,0.23461475333041606
low_discrepancy_linear,13,33,2,0.26450139051453037,0.26450139051453037
low_discrepancy_linear,13,35,1,0.36568873107281463,0.36568873107281463
low_discrepancy_linear,13,38,2,0.7385990057477964,0.7385990057477964
low_discrepancy_linear,13,40,1,0.19418582479475358,0.19418582479475358
low_discrepancy_linear,13,43,2,0.3134838967475081,0.3134838967475081
low_discrepancy_linear,13,45,1,0.1659100759920117,0.1659100759920117
low_discrepancy_linear,13,48,2,0.3689721212982617,0.3689721212982617
low_discrepancy_linear,13,50,1,0.9402247329471655,0.9402247329471655
low_discrepancy_linear,13,53,2,0.04437152654631362,0.04437152654631362
low_discrepancy_linear,13,55,1,0.012058823716406653,0.012058823716406653
low_discrepancy_linear,13,58,2,0.03158823427032026,0.03158823427032026
low_discrepancy_linear,13,60,1,0.20166538236337933,0.20166538236337933
low_discrepancy_linear,13,63,2,0.27948395756538225,0.27948395756538225
low_discrepancy_linear,13,65,1,0.21462886663682765,0.21462886663682765
low_discrepancy_linear,13,68,2,0.2297226899141445,0.2297226899141445
low_discrepancy_linear,13,70,1,0.27397393651297747,0.27397393651297747
low_discrepancy_linear,13,73,2,0.16477966921530593,0.16477966921530593
low_discrepancy_linear,13,75,1,0.1697317314057428,0.1697317314057428
low_discrepancy_linear,13,78,2,0.24124602930460454,0.24124602930460454
low_discrepancy_linear,13,80,1,0.10657956120636028,0.10657956120636028
low_discrepancy_linear,13,83,2,0.5330128174580274,0.5330128174580274
low_discrepancy_linear,13,85,1,0.5611370335968857,0.5611370335968857
low_discrepancy_linear,13,88,2,0.32141757297063983,0.32141757297063983
low_discrepancy_linear,13,90,1,0.6798677928028234,0.6798677928028234
low_discrepancy_linear,13,93,2,0.5229795264278688,0.5229795264278688
low_discrepancy_linear,13,95,1,0.02644239844394586,0.02644239844394586
low_discrepancy_linear,13,98,2,0.1998428146625035,0.1998428146625035
low_discrepancy_linear,13,100,1,0.06144269841114017,0.06144269841114017
low_discrepancy_linear,13,103,2,0.019158377731030636,0.019158377731030636
low_discrepancy_linear,13,105,1,0.10244374847084571,0.10244374847084571
low_discrepancy_linear,13,108,2,0.08225887883390565,0.08225887883390565
low_discrepancy_linear,13,110,1,0.18215005192988612,0.18215005192988612
