record,position,top1_match,max_abs_logit_difference,mean_abs_logit_difference,serial_divergent_accepted_tokens_in_action,strict_accepted_prefix_length,causal_comparable_positions
699,1,1,0.84375,0.22054481506347656,0,2,3
699,2,0,0.953125,0.27785778045654297,0,2,3
700,0,1,0.125,0.004845976829528809,0,1,2
700,1,1,0.6875,0.1923065185546875,0,1,2
701,0,1,0.125,0.006360158324241638,0,2,3
701,1,1,0.5625,0.1592693328857422,0,2,3
701,2,1,0.900390625,0.20479589700698853,0,2,3
702,0,1,0.125,0.0031130313873291016,0,0,1
703,0,1,0.125,0.00560760498046875,0,0,1
704,0,1,0.125,0.004755973815917969,0,0,1
705,0,1,0.25,0.008334219455718994,0,0,1
706,0,1,0.125,0.0065135955810546875,0,0,1
707,0,1,0.125,0.0046062469482421875,0,0,1
708,0,1,0.125,0.0051898956298828125,0,1,2
708,1,1,0.7578125,0.1700131893157959,0,1,2
709,0,1,0.125,0.007970809936523438,0,0,1
710,0,1,0.125,0.007793426513671875,0,0,1
711,0,1,0.125,0.0076236724853515625,0,2,3
711,1,1,0.875,0.20632362365722656,0,2,3
711,2,1,0.9375,0.19810307025909424,0,2,3
712,0,1,0.125,0.005168914794921875,0,3,4
712,1,1,0.8125,0.19062066078186035,0,3,4
712,2,1,0.6875,0.16214752197265625,0,3,4
712,3,1,0.765625,0.20787560939788818,0,3,4
713,0,1,0.125,0.006349325180053711,0,0,1
714,0,1,0.125,0.00589752197265625,0,1,2
714,1,1,0.818359375,0.19022703170776367,0,1,2
715,0,1,0.125,0.0059604644775390625,0,0,1
716,0,1,0.125,0.004876136779785156,0,0,1
717,0,1,0.125,0.0045490264892578125,0,1,2
717,1,1,0.6875,0.1688767671585083,0,1,2
718,0,1,0.25,0.00760650634765625,0,3,4
718,1,1,0.640625,0.18579864501953125,0,3,4
718,2,1,0.6875,0.2018146514892578,0,3,4
718,3,1,1.0,0.16959619522094727,0,3,4
719,0,1,0.125,0.007335662841796875,0,1,2
719,1,1,0.5625,0.15636157989501953,0,1,2
720,0,1,0.125,0.006153106689453125,0,1,2
720,1,1,0.5625,0.17170143127441406,0,1,2
721,0,1,0.125,0.006389826536178589,0,0,1
722,0,1,0.125,0.0102996826171875,0,0,1
723,0,1,0.125,0.009144783020019531,0,1,2
723,1,1,0.71875,0.19532477855682373,0,1,2
724,0,1,0.125,0.005442619323730469,0,1,2
724,1,1,0.625,0.1673949956893921,0,1,2
725,0,1,0.125,0.00738525390625,0,1,2
725,1,1,0.75,0.26303672790527344,0,1,2
726,0,1,0.25,0.006633758544921875,0,1,2
726,1,1,0.609375,0.13998651504516602,0,1,2
727,0,1,0.125,0.005611419677734375,0,4,5
727,1,1,0.5625,0.17320209741592407,0,4,5
727,2,1,0.6875,0.18976593017578125,0,4,5
727,3,1,0.875,0.17517471313476562,0,4,5
727,4,1,1.0234375,0.22535300254821777,0,4,5
728,0,1,0.125,0.0075225830078125,0,1,2
728,1,1,0.8125,0.21282386779785156,0,1,2
729,0,1,0.25,0.009646892547607422,0,1,2
729,1,1,0.8125,0.29246968030929565,0,1,2
730,0,1,0.125,0.004924774169921875,0,4,5
730,1,1,0.75,0.17066192626953125,0,4,5
730,2,1,0.6875,0.19216108322143555,0,4,5
730,3,1,0.796875,0.211212158203125,0,4,5
730,4,1,0.75,0.20545482635498047,0,4,5
731,0,1,0.125,0.003679513931274414,0,2,3
731,1,1,0.75,0.21142315864562988,0,2,3
731,2,1,0.671875,0.20929455757141113,0,2,3
732,0,1,0.125,0.004148960113525391,0,1,2
732,1,1,0.625,0.22736358642578125,0,1,2
733,0,1,0.125,0.007244110107421875,0,1,2
733,1,1,0.625,0.14754104614257812,0,1,2
734,0,1,0.125,0.006207466125488281,0,1,2
734,1,1,0.875,0.19643402099609375,0,1,2
735,0,1,0.125,0.008185863494873047,0,2,3
735,1,1,0.75,0.1802997589111328,0,2,3
735,2,1,0.71875,0.18741893768310547,0,2,3
736,0,1,0.125,0.00756072998046875,0,0,1
737,0,1,0.125,0.0059108734130859375,0,0,1
738,0,1,0.125,0.008503913879394531,0,0,1
739,0,1,0.125,0.00634765625,0,1,2
739,1,1,0.5625,0.1678752899169922,0,1,2
740,0,1,0.125,0.005687236785888672,0,1,2
740,1,1,0.625,0.22028827667236328,0,1,2
741,0,1,0.125,0.005033016204833984,0,1,2
741,1,1,0.625,0.17624300718307495,0,1,2
742,0,1,0.125,0.0057220458984375,0,1,2
742,1,1,0.8125,0.19854021072387695,0,1,2
743,0,1,0.125,0.009197235107421875,0,0,1
744,0,1,0.125,0.005623817443847656,0,0,1
745,0,1,0.125,0.01117706298828125,0,0,1
746,0,1,0.125,0.006683349609375,0,5,7
746,1,1,0.875,0.24557173252105713,0,5,7
746,2,1,0.6875,0.18407464027404785,0,5,7
746,3,1,0.9375,0.21154308319091797,0,5,7
746,4,1,0.75,0.19402480125427246,0,5,7
746,5,0,0.6875,0.2098369598388672,0,5,7
746,6,1,0.4375,0.13141083717346191,0,5,7
747,0,1,0.125,0.00799560546875,0,5,6
747,1,1,0.859375,0.2562398910522461,0,5,6
747,2,1,0.71875,0.2000408172607422,0,5,6
747,3,1,0.75,0.19183349609375,0,5,6
747,4,1,0.703125,0.20293760299682617,0,5,6
747,5,1,0.71875,0.21431207656860352,0,5,6
748,0,1,0.125,0.007312774658203125,0,1,2
748,1,1,0.625,0.2088603973388672,0,1,2
749,0,1,0.125,0.009679794311523438,0,1,2
749,1,1,0.732421875,0.1962747573852539,0,1,2
750,0,1,0.125,0.006319999694824219,0,1,2
750,1,1,0.875,0.19077587127685547,0,1,2
751,0,1,0.125,0.005299568176269531,0,2,3
751,1,1,0.7421875,0.18068408966064453,0,2,3
751,2,1,0.98046875,0.3123183250427246,0,2,3
752,0,1,0.125,0.0046405792236328125,0,0,1
753,0,1,0.125,0.005580902099609375,0,0,1
754,0,1,0.125,0.00457763671875,0,1,2
754,1,1,0.75,0.20757675170898438,0,1,2
755,0,1,0.125,0.005816221237182617,0,4,5
755,1,1,0.65625,0.1511789858341217,0,4,5
755,2,1,0.625,0.20005178451538086,0,4,5
755,3,1,0.65625,0.17350006103515625,0,4,5
755,4,1,0.6640625,0.1874523162841797,0,4,5
756,0,1,0.125,0.005414009094238281,0,0,1
757,0,1,0.125,0.009697914123535156,0,0,1
758,0,1,0.125,0.0072307586669921875,0,0,1
759,0,1,0.125,0.00763702392578125,0,0,1
760,0,1,0.125,0.0077817440032958984,0,0,1
761,0,1,0.25,0.005619049072265625,0,0,1
762,0,1,0.125,0.007200717926025391,0,1,2
762,1,1,0.9375,0.22307097911834717,0,1,2
763,0,1,0.125,0.006104946136474609,0,1,2
763,1,1,1.125,0.2931246757507324,0,1,2
764,0,1,0.0625,0.00453639030456543,0,7,7
764,1,1,0.942626953125,0.303452730178833,0,7,7
764,2,1,0.6875,0.1806013584136963,0,7,7
764,3,1,0.6875,0.19339847564697266,0,7,7
764,4,1,0.9375,0.20364880561828613,0,7,7
764,5,1,0.984375,0.21691322326660156,0,7,7
764,6,1,0.5,0.12506389617919922,0,7,7
765,0,1,0.125,0.005171775817871094,0,1,2
765,1,1,0.9375,0.3047199249267578,0,1,2
766,0,1,0.125,0.0058345794677734375,0,0,1
767,0,1,0.0625,0.0039882659912109375,0,1,2
767,1,1,0.8125,0.19649696350097656,0,1,2
768,0,1,0.125,0.0067043304443359375,0,0,1
769,0,1,0.125,0.007775306701660156,0,0,1
770,0,1,0.125,0.0033969879150390625,0,1,2
770,1,1,0.875,0.2972773313522339,0,1,2
771,0,1,0.125,0.0076236724853515625,0,0,1
772,0,1,0.125,0.005148887634277344,0,0,1
773,0,1,0.125,0.0077533721923828125,0,1,2
773,1,1,0.625,0.16574716567993164,0,1,2
774,0,1,0.125,0.0053691864013671875,0,0,1
775,0,1,0.125,0.00518798828125,0,0,1
776,0,1,0.125,0.0085296630859375,0,0,1
777,0,1,0.125,0.00669705867767334,0,0,1
778,0,1,0.125,0.00649261474609375,0,0,1
